email	household_type	footage	heating_temp	cooling_temp	postal_code	utilities
sbennick@green-plus.com	apartment	793	72	70	20859	gas,steam
sberray@singletechno.com	townhome	3371	71	72	95347	electric,gas
sbiddy@openlane.com	modular home	145	68		74843	gas
sbiddy@silis.com	apartment	711	73	71	51010	
sbirkner@ontomedia.com	house	1305	73	72	99138	gas,liquid fuel
sbirkner@stanredtax.com	townhome	3475		74	01471	
sbolognia@kinnamplus.com	apartment	1436	76	72	58005	
sbolognia@plexzap.com	townhome	1161	75		14728	liquid fuel
sbookamer@finhigh.com	townhome	2117	73	72	50397	electric,gas,liquid fuel
sbookamer@ganjaflex.com	townhome	2298	74	72	57579	gas
sbookamer@y-corporation.com	house	659	71	74	54489	electric,gas,liquid fuel
sboord@inity.com	apartment	1674	76	76	39046	gas
sboord@rantouch.com	house	698	70	71	57621	electric
sboulter@openlane.com	apartment	1184	74	70	61417	electric,gas,liquid fuel
sboulter@yearin.com	apartment	1245	75	75	23959	electric,gas
sbriddick@condax.com	apartment	178	72	71	35615	
sbrossart@kinnamplus.com	apartment	509	68		78476	
sbruschke@singletechno.com	condominium	326	71	71	10601	
sbubash@kan-code.com	apartment	1027	70		38221	electric,gas
sbutt@mathtouch.com	condominium	146		71	62552	gas
sbuzick@toughzap.com	apartment	1143	71		72617	
scalvaresi@statholdings.com	modular home	255	71	70	53086	electric,gas
scalvaresi@zotware.com	house	1478	71	73	20169	gas
scartan@zathunicon.com	apartment	1424	76	72	78711	
scastros@ontomedia.com	apartment	1150	73	74	59414	electric
scastros@ron-tech.com	apartment	1073	70	73	53099	electric,gas,liquid fuel
scentini@scottech.com	house	291	73		32341	electric,gas
scentini@zotware.com	house	103	70	69	18024	electric
schaffins@xx-holding.com	apartment	152	75		33417	gas
schesterfield@blackzim.com	apartment	1743	65		19367	electric,liquid fuel
schui@blackzim.com	house	779	72	70	46171	liquid fuel,steam
schui@statholdings.com	modular home	412	69		19119	electric,gas,liquid fuel
schui@zotware.com	townhome	1324	73		90048	electric
scolla@lexiqvolax.com	apartment	700	77	73	17606	electric,steam
scomnick@groovestreet.com	townhome	1182		73	14054	electric
scoody@gogozoom.com	house	2515	76		73061	
scoody@hottechi.com	condominium	518	65	72	67649	gas,liquid fuel
scookey@mathtouch.com	house	1914			76470	electric,gas,liquid fuel
scorbley@finhigh.com	townhome	1355			05001	liquid fuel
scorrio@finhigh.com	tiny house	120	75	72	43964	gas
scorrio@hatfan.com	apartment	832	73	70	10311	electric,gas
scousey@kan-code.com	condominium	617		72	33605	electric,gas
scronauer@funholding.com	apartment	1165	76	74	27896	electric
scryer@donware.com	townhome	1899	70		70006	
sdarakjy@zumgoity.com	apartment	1265	68		28133	electric
sdegroot@yearin.com	house	1803	71		21281	gas
sdeleo@golddex.com	house	1384	74	72	17925	electric,gas
sdeleo@green-plus.com	condominium	600	74		77567	electric
sdeleo@hatfan.com	house	670	76		79832	electric
sdeleo@plexzap.com	apartment	674	71		26641	electric,liquid fuel,steam
sdemesa@lexiqvolax.com	apartment	613	72	74	94497	steam
sdewar@kan-code.com	apartment	701		74	19711	
sdhamer@isdom.com	house	852		76	03441	electric
sdiestel@condax.com	house	2704	73		74036	gas
sdiestel@conecom.com	apartment	466	70	74	71044	electric
sdiestel@openlane.com	house	181	76		44238	
sdinos@toughzap.com	townhome	1880	72	73	39232	gas
sdiscipio@singletechno.com	apartment	637		69	88012	gas
sdopico@cancity.com	house	2718	73	73	23930	steam
sehmann@inity.com	house	734	78	71	02192	gas,liquid fuel
semard@funholding.com	house	1637	73	73	78557	gas
sengelberg@funholding.com	apartment	432	70	75	05303	liquid fuel
sengelberg@hatfan.com	house	1654	77		97623	
sennaco@golddex.com	apartment	1171	69	75	47226	electric,gas
sennaco@rantouch.com	house	873	69	72	35444	electric,gas,liquid fuel,steam
seschberger@scotfind.com	condominium	1982			25046	electric,gas
seschberger@scottech.com	townhome	81	71		47720	gas
sfallick@bioholding.com	townhome	1831	72	72	71479	electric
sfallick@silis.com	apartment	935		71	96840	gas
sfern@bioplex.com	modular home	189	70	74	32716	electric
sfigeroa@conecom.com	house	1499	65	74	30040	gas
sfigeroa@donquadtech.com	modular home	469	75		48213	liquid fuel
sfigeroa@xx-zobam.com	house	66	71		27704	
sfishburne@donquadtech.com	condominium	1176	75	71	64681	electric
sfredicks@ontomedia.com	apartment	57	72	74	38563	electric,gas,liquid fuel
sfrerking@openlane.com	house	81	73		80644	gas,steam
sfunnell@ganjaflex.com	apartment	1143			17575	electric,gas
sfunnell@hottechi.com	condominium	1194	71	70	04410	electric
sfunnell@xx-holding.com	house	546	73	71	12572	gas
sgabisi@rundofase.com	house	1405		72	19421	electric
sgehrett@groovestreet.com	townhome	665	71		98362	electric
sgesick@iselectrics.com	modular home	420	75	71	33424	electric
sgiguere@bioplex.com	apartment	2344	73	71	97534	
sgillian@goodsilron.com	house	1890	70		26268	
sgobern@donquadtech.com	townhome	58	73	75	32547	electric,gas
sgobern@y-corporation.com	townhome	417	68	73	15963	gas
sgotter@rangreen.com	house	2553		71	38044	
sgrenet@streethex.com	house	2333	75		81067	electric,gas,liquid fuel
sgwalthney@fasehatice.com	condominium	623	76	70	95014	electric
shanafan@donware.com	townhome	2623	72	74	95230	electric
sharoldson@blackzim.com	townhome	95	67	72	13486	electric,steam
shauenstein@plussunin.com	apartment	510		76	99341	electric
shaufler@finjob.com	apartment	304			56590	electric
sheintzman@stanredtax.com	apartment	1322	75		58484	electric,gas
shellickson@condax.com	apartment	41	66	73	46553	electric
shidvegi@rantouch.com	house	145	73	72	35016	electric
shirpara@blackzim.com	house	304	72	70	28909	gas
shudnall@toughzap.com	apartment	855	72	69	90822	electric
shughey@zoomit.com	house	2252	78		25044	gas
shughey@zotware.com	apartment	70	72	73	12301	electric
shusser@year-job.com	house	67	75	73	62465	electric
sinouye@finjob.com	apartment	557	74	70	23224	electric
sinouye@groovestreet.com	apartment	974	70		67475	electric,gas
sisaacs@plexzap.com	apartment	549	76		42464	gas,liquid fuel
sisenhower@newex.com	apartment	108	76	76	27053	steam
sisenhower@rantouch.com	house	1510	74		53033	electric,steam
siturbide@donquadtech.com	house	835	72	73	41643	electric
sjeanty@doncon.com	house	181	72	73	26707	electric
sjillson@bioholding.com	condominium	1165	76	74	02878	electric,gas,liquid fuel
sjillson@codehow.com	condominium	118		71	46992	gas
sjurney@condax.com	apartment	980	78	76	77466	
skalafatis@finjob.com	house	1535	75		12457	electric
skalafatis@statholdings.com	house	1099	75	72	94271	electric,gas
skampa@streethex.com	condominium	568	78	70	94960	gas
skannady@ganjaflex.com	modular home	507	73	69	80534	electric,gas,liquid fuel,steam
skannady@gogozoom.com	apartment	1527	76	73	39298	steam
skarpin@labdrill.com	modular home	429	73		39581	gas
skeener@plexzap.com	townhome	771	71	74	58067	
skeetch@finhigh.com	townhome	96	67	73	52201	electric,gas
skeetch@zencorporation.com	condominium	108	74	74	37220	
skeneipp@labdrill.com	house	94	74	74	36275	
skeneipp@lexiqvolax.com	house	1183	71		94516	electric
skiel@plusstrip.com	house	889	75	72	07420	
skiel@scotfind.com	apartment	1530	76	71	44647	gas
skines@year-job.com	townhome	663	70		89008	electric
skippley@plussunin.com	house	618	69		42361	electric,gas
skitzman@dambase.com	house	1294	72		55012	gas
skitzman@faxquote.com	house	1366	74	72	32306	
sklang@rundofase.com	apartment	160	76	72	97321	electric
sklang@statholdings.com	apartment	837	75	71	33442	
sklusman@cancity.com	apartment	760	72	72	94253	
sknipp@scottech.com	house	877	75		47577	electric,liquid fuel
skohnert@betatech.com	apartment	656	75		37044	gas
skohnert@cancity.com	house	2960	75		75181	electric,steam
skohnert@plexzap.com	apartment	2159	74	73	19604	electric
skolmetz@labdrill.com	apartment	468		75	06440	liquid fuel
skonopacki@domzoom.com	modular home	20	71	75	60607	
skonopacki@nam-zim.com	house	1764	73	72	12788	electric
skoppinger@hatfan.com	house	1013	74	76	35964	gas
skulzer@rundofase.com	house	580		74	23272	electric
slacovara@dalttechnology.com	house	1314	73	71	91616	gas
slacovara@goodsilron.com	house	1441	66	76	12073	
slacovara@konex.com	apartment	173	66		68523	electric,gas
slacovara@statholdings.com	house	649		73	32140	electric,liquid fuel
slapage@domzoom.com	house	2823		76	36066	electric,gas,liquid fuel
slapage@kan-code.com	apartment	2865	68	74	54646	
slary@kan-code.com	townhome	1718	71		88072	electric
slawler@labdrill.com	house	1512	76		04985	electric,gas
slawler@mathtouch.com	condominium	1007	73	73	27959	electric
slindall@dontechi.com	house	1527	65	76	02636	electric,gas,liquid fuel
slipkin@sunnamplex.com	house	1870	67		62781	electric
sliukko@mathtouch.com	apartment	124	68	73	94609	electric,gas
slizama@ron-tech.com	apartment	852	69	74	01834	electric,gas
sloader@goodsilron.com	apartment	1022	65	71	95714	
slother@dontechi.com	apartment	120	70	70	02535	electric,steam
slouissant@dontechi.com	apartment	420	65	71	87539	electric,gas,steam
slouissant@statholdings.com	house	1575	70	75	86020	gas
sluczki@zathunicon.com	house	685	66		48420	electric,gas
slukasik@codehow.com	house	2532	74		96105	gas
smalet@domzoom.com	modular home	531	68	74	15062	
smalet@konex.com	apartment	1149	76	72	70072	
smalvin@betasoloin.com	house	1266	68	73	48842	electric,liquid fuel
smanno@konex.com	townhome	2144	75	75	22948	liquid fuel
smartabano@finjob.com	condominium	793	77	73	37069	electric
smaynerich@betasoloin.com	house	1906	71	70	20818	gas
smaynerich@rundofase.com	house	1330	69		15054	electric
smaynerich@y-corporation.com	apartment	1347	76	71	13664	gas,steam
smccullan@cancity.com	condominium	511	74	72	41546	electric
smccullan@kan-code.com	apartment	1033		73	21664	gas
smccullan@sumace.com	condominium	497	71	73	79251	electric,gas,liquid fuel
smcnease@cancity.com	apartment	1422	73		35979	electric
smcnease@stanredtax.com	townhome	1570	74		43556	
smconnell@year-job.com	house	2482	65	72	75253	
smenter@donware.com	apartment	1637	77	72	00687	electric,steam
smerced@codehow.com	apartment	852	71	74	95615	electric
smerced@hatfan.com	modular home	976	71	73	68112	electric
smeteer@kinnamplus.com	house	914	66	74	05753	electric
smirafuentes@faxquote.com	house	1607	73	72	79996	
smirafuentes@plussunin.com	townhome	1185	71		08078	electric
smiro@betatech.com	apartment	1014	76	72	23693	
smiro@konex.com	house	2022	75	70	14879	
smorocco@codehow.com	house	999	72	73	12546	electric,gas,liquid fuel
smorocco@rangreen.com	apartment	712	69	72	48318	gas
smotley@groovestreet.com	modular home	316			03746	
smoyd@green-plus.com	house	2394	67	71	15461	gas
smoyd@konmatfix.com	condominium	94	68	74	62274	gas
smoyd@statholdings.com	condominium	1010	69	69	89432	gas
snestle@plusstrip.com	apartment	936			76063	
snestle@y-corporation.com	house	1508	74		91502	electric,gas
snewville@hatfan.com	condominium	490			28523	electric,gas
snicolozakes@sunnamplex.com	house	236	69		46173	electric,gas
snievas@yearin.com	apartment	36	69	75	63146	
sogg@groovestreet.com	house	92		74	93232	gas
soldroyd@sonron.com	townhome	204	75	74	21163	gas
soles@betatech.com	apartment	745	71	72	46928	electric
sonofrio@fasehatice.com	house	625	76	74	65083	electric,gas
sostolaza@plussunin.com	townhome	1813	74	73	53402	electric,gas
spaa@zencorporation.com	apartment	3002	69	72	53824	
spalaia@konex.com	apartment	1271	75	73	41727	electric,gas
spalaspas@sumace.com	townhome	103	67	71	15465	
spaprocki@ron-tech.com	apartment	1192			31210	
sparvis@rantouch.com	house	1238	69		83281	
spaskin@newex.com	townhome	1731	76	72	52777	
spaulas@dontechi.com	house	973		75	40257	
sperez@konex.com	house	1093	71	73	90019	
sperin@ganjaflex.com	apartment	2536	68	75	29391	electric,gas,steam
sperin@konmatfix.com	house	2281	72	73	41730	electric
sperin@rantouch.com	house	771		72	54889	
sperruzza@donquadtech.com	condominium	833	74		81602	gas
spinilla@finhigh.com	condominium	748			37148	electric,liquid fuel
splumer@rundofase.com	apartment	450	75		15693	gas
spoullion@scottech.com	house	167			04230	electric
sragel@year-job.com	condominium	1223	67	73	47550	gas
sreiber@codehow.com	modular home	286	67	76	39483	liquid fuel
sreiber@green-plus.com	tiny house	118			37069	electric
srhym@green-plus.com	house	830	73	76	63785	electric,liquid fuel
srhymes@iselectrics.com	apartment	594		71	04063	electric
sriden@blackzim.com	house	832	74	75	98113	electric,gas
sriopelle@plexzap.com	house	786	76		22807	liquid fuel
srodefer@ontomedia.com	apartment	684		73	62844	gas
sryser@plusstrip.com	house	1903	72	70	18251	electric
ssahagun@dontechi.com	apartment	2058	74	75	27855	electric,gas,steam
ssahagun@labdrill.com	house	1003		72	93631	electric,gas
ssama@groovestreet.com	condominium	938	75	69	30447	
ssama@konmatfix.com	house	833	71	70	14482	
ssama@zoomit.com	apartment	976	73		70612	electric,gas,liquid fuel
ssamu@domzoom.com	apartment	1148	76		97634	electric,gas
ssarao@mathtouch.com	house	2908	71		92107	electric,gas,liquid fuel
ssaras@konmatfix.com	house	1702	69	75	51301	electric,gas
ssarbacher@hottechi.com	apartment	1818	69	74	16663	electric,liquid fuel
ssarbacher@kinnamplus.com	apartment	1426	74	73	06382	
ssayaphon@donware.com	modular home	151		72	41156	electric,gas,steam
sschemmer@labdrill.com	apartment	417	75	75	55793	electric,gas
sschemmer@ontomedia.com	townhome	1383		72	33015	electric
sschemmer@xx-holding.com	house	939		73	67042	electric,gas
sschieler@condax.com	house	1525			51450	steam
sschieler@dambase.com	apartment	394	77	74	43408	electric,liquid fuel
sschieler@gogozoom.com	condominium	555	73		25333	
sschoeneck@xx-holding.com	apartment	932	73	74	55370	electric
sscipione@j-texon.com	apartment	1789	66	74	15346	electric,gas
ssergi@treequote.com	townhome	1694	68	70	37351	electric,steam
ssetter@sonron.com	house	1312	72	75	20733	gas
sshadrick@dontechi.com	house	1412	67	76	93775	electric
sshadrick@newex.com	house	948	76	70	41204	gas,steam
sshealy@green-plus.com	house	1595	69	69	07746	gas
sshields@dontechi.com	house	887			80840	
sshields@gogozoom.com	condominium	487	78	74	15412	gas
sskursky@golddex.com	apartment	446	70		99014	gas
sslayton@singletechno.com	house	3665		71	92860	electric,gas,liquid fuel,steam
sslayton@y-corporation.com	townhome	78	68		45757	liquid fuel
sslusarski@inity.com	apartment	578	73	75	35813	electric,gas
ssmith@green-plus.com	apartment	718	70		86054	electric
sstaback@funholding.com	house	1168	77	72	57652	gas
ssteier@fasehatice.com	apartment	471	71		74722	
ssteier@gogozoom.com	apartment	518	67	74	76439	
ssteier@warephase.com	condominium	962	73		73121	electric
sstenseth@zoomit.com	apartment	1839	70	69	50446	electric,liquid fuel
sstimmel@labdrill.com	house	2384		72	77444	electric
sstockham@goodsilron.com	townhome	641	78	71	65041	electric,gas
sstoltzman@sunnamplex.com	modular home	297	71	72	02349	
sstorment@iselectrics.com	townhome	1295	75	69	99323	gas
sstuer@kinnamplus.com	modular home	467	74	72	70820	electric,liquid fuel,steam
ssturiale@funholding.com	apartment	824	70	71	59623	electric,steam
ssturiale@yearin.com	townhome	1019	77	76	72124	electric,liquid fuel,steam
ssuffield@sunnamplex.com	townhome	1050	75	72	98920	
ssweely@scottech.com	house	1656	74	72	61853	
ssyrop@hottechi.com	apartment	464	70	74	80443	electric
ssyrop@kinnamplus.com	house	938	75	73	82710	liquid fuel
ssyrop@openlane.com	apartment	1087	70	72	47734	electric
stheodorov@sumace.com	townhome	1862		69	91724	
stheodorov@toughzap.com	house	807	75	74	21688	electric,gas
sthreets@nam-zim.com	house	1575		72	82055	electric
sthreets@plexzap.com	modular home	125	74	72	62028	electric
sthyberg@plussunin.com	apartment	2411	76	73	44070	electric,gas
stillotson@fasehatice.com	townhome	751	70	72	55934	electric
stoyama@kan-code.com	townhome	1343	71	72	68375	gas
streston@hottechi.com	house	882	75		19370	
sturinetti@isdom.com	modular home	284	70		68772	
supthegrove@dontechi.com	apartment	1004	78	75	62439	
supthegrove@zotware.com	apartment	624	68		00653	electric
suyetake@xx-zobam.com	house	2105	73	71	70006	electric
svanausdal@rangreen.com	apartment	527	77	73	65072	electric,steam
svocelka@domzoom.com	condominium	1128	68	73	87068	gas
svocelka@plusstrip.com	apartment	76	70		27876	
svonasek@gogozoom.com	townhome	920	72	71	32931	gas
swaycott@isdom.com	condominium	668		73	48309	electric,gas
swaymire@bioholding.com	condominium	67	69		85911	gas
sweglarz@singletechno.com	house	1365	73	74	63737	
swesterbeck@streethex.com	house	654			95325	electric,liquid fuel
swhobrey@yearin.com	house	2281	70	72	31005	electric
swide@plexzap.com	townhome	1617	71		27954	electric,gas
swiklund@newex.com	apartment	577	74	76	97491	electric
switten@konmatfix.com	house	778	72	72	12466	electric
sworlds@scottech.com	apartment	687	71		04276	gas
sworlds@singletechno.com	house	1534	76		66551	
swrinkles@treequote.com	house	1963	75	72	23176	liquid fuel
szagen@faxquote.com	apartment	822	69		99841	electric
szagen@goodsilron.com	house	784	72	70	29414	gas
szepp@plussunin.com	house	974	65	74	20019	steam
szurcher@finhigh.com	townhome	2283	72	72	17763	
tabdallah@dambase.com	apartment	118	69		17884	electric
tabdallah@dontechi.com	townhome	3291	77	75	54893	electric
tacuff@betasoloin.com	house	771	69	75	59542	electric
tahle@iselectrics.com	house	617			37863	gas
tahle@ontomedia.com	house	1208	74	75	73120	
tahle@rangreen.com	condominium	1128	75		40036	gas
talbares@golddex.com	house	3968	70	72	32362	
talbares@warephase.com	house	2203	72		18011	electric
tandreason@zencorporation.com	condominium	1073	71	70	12819	electric,gas
tasar@golddex.com	apartment	394	71	71	04912	
tauber@finhigh.com	house	974	76		76693	gas
tauffrey@nam-zim.com	house	1093	70	71	72546	
tbarfield@xx-zobam.com	house	2907	72	70	70721	gas
tbayless@year-job.com	house	1462	73		45052	electric,gas
tberray@xx-zobam.com	apartment	651	74	69	23185	electric,gas
tbevelacqua@betatech.com	apartment	537	73	73	16223	electric
tbitsuie@scottech.com	house	1542	69	75	29409	gas
tblackwood@treequote.com	townhome	1081	76		28457	gas
tblackwood@y-corporation.com	condominium	1162	65	74	30166	electric,gas,liquid fuel
tblunk@zencorporation.com	townhome	68	66	71	71069	
tbolognia@singletechno.com	condominium	2061	69	73	24084	electric,steam
tbookamer@labdrill.com	house	1662	65	76	75207	gas,liquid fuel
tbookamer@plexzap.com	apartment	2289	73		77013	
tborgman@finhigh.com	house	1424	73	73	63378	
tbourbon@sunnamplex.com	apartment	707	66	76	36360	liquid fuel
tbowley@codehow.com	house	557	73	75	95305	electric,gas
tbreland@year-job.com	apartment	762		75	38802	gas,steam
tbrideau@newex.com	house	1796	71	76	69025	
