household_email	appliance_number	manufacturer_name	model	appliance_type	energy_source	air_handler_types	rpm	eer	hspf	seer	tank_size	temperature	btu
qdarakjy@zoomit.com	6	Surericator Holdings	Winvenplantor	air_handler	electric	heater,air_conditioner	1580	6.8					8409
qdarakjy@zoomit.com	7	Empickopentor Holdings	Surkilantor	air_handler		air_conditioner	1540	2.5					3594
qflister@domzoom.com	1	Tipdimex  Inc	Cippebantor	air_handler		air_conditioner	1880	3.1					4082
qflister@domzoom.com	2	Cipwerpeficator	Zeekiladentor	air_handler		air_conditioner	1900	2.4					6008
qflister@domzoom.com	3	Dopmunazz	Zeetanedover	air_handler		air_conditioner,heatpump	1700	4.7	19.6	35.4			7622
qflister@domzoom.com	4	Admunaquax Holdings	Emtumepentor	air_handler	electric	heater	1100						4252
qgabisi@sunnamplex.com	1	Rapweror	Monzapefax	water_heater	fuel oil						38.1	114	9259
qgabisi@sunnamplex.com	2	Monrobinistor	Infropollicator	water_heater	electric						11.6	119	10334
qgabisi@sunnamplex.com	3	Winquestonin Direct Group	Zeewerponor	air_handler		heatpump	370		12.0	48.5			9342
qgobern@openlane.com	1	Emglibistor WorldWide Group	Partanewover	air_handler		air_conditioner	2040	6.2					5826
qgobern@openlane.com	2	Lomdimin International Company	Endrobepin	water_heater	electric						85.2		8699
qgobern@openlane.com	3	Winrobonover International	Endtanupover	air_handler		air_conditioner	1140	2.0					6385
qhalter@domzoom.com	1	Monpebinin WorldWide		air_handler		air_conditioner	1010	3.5					16731
qjeanty@xx-holding.com	1	Surtanegower	Surcadedgan	air_handler	electric	heater	1640						4655
qjeanty@xx-holding.com	2	Klitumaman  Group	Winfroponover	air_handler		air_conditioner	1920	1.0					3823
qjeanty@xx-holding.com	3	Intanaquistor Direct Inc	Unsapan	water_heater	fuel oil						62.2	100	3836
qkalafatis@hottechi.com	1	Hapsipaquentor Direct	Zeezapexax	air_handler	electric	heater	1410						7458
qkalafatis@hottechi.com	2	Haphupistor Holdings	Inwerpegazz	water_heater	gas						23.9	130	7715
qkalafatis@hottechi.com	3	Rapdimonazz Direct Inc	Tipnipommax	water_heater	gas						55.5	157	4938
qkalafatis@hottechi.com	4	Inbanower Holdings	Surtanewor	water_heater	electric						55.5	169	5220
qkohnert@iselectrics.com	1	Ciptumeficator  Corp.	Frovenommicator	air_handler	electric	heater	2080						8409
qkohnert@iselectrics.com	2	Froerin Holdings	Partumepor	air_handler		air_conditioner,heatpump	1230	2.7	23.3	38.9			10986
qkohnert@iselectrics.com	3	Doptaninin Holdings Inc	Adsipan	air_handler	electric	heater	780						6063
qkohnert@iselectrics.com	4	Supdimommor Direct Corp.	Hapglibex	air_handler	gas	heater	1800						5905
qlorens@bioholding.com	1	Lombanedgan	Qwipebollazz	water_heater	electric						16.2	155	12635
qmccullan@gogozoom.com	1	Grosipover Direct		air_handler		heatpump	1700		20.8	43.1			14085
qmclaird@zumgoity.com	1	Qwibanonin Direct	Dophupex	air_handler		air_conditioner	590	2.6					6148
qmenter@conecom.com	1	Rewerpackin Holdings Corp.	Upwerimistor	air_handler		heatpump	1880		16.9	45.6			8056
qoldroyd@year-job.com	1	Vartumadax Direct Group	Tipdudin	air_handler	electric	heater	1520						10909
qoles@fasehatice.com	1	Qwikilexin WorldWide	Hapbanistor	air_handler		heatpump	1610		26.0	42.2			7839
qoles@fasehatice.com	2	Bartinistor WorldWide	Rapdudamantor	water_heater	electric						59.5	114	8617
qoles@fasehatice.com	3	Rapvenefentor  Corp.	Lomrobollax	air_handler	gas	heater	740						7964
qsawchuk@rangreen.com	1	Inkilex	Hapjubican	air_handler		air_conditioner	1780	3.6					14180
qshinko@streethex.com	1	Uprobax International Group	Lomtumantor	air_handler		air_conditioner	1620	2.0					6761
qshinko@streethex.com	2	Winglibplazz International Corp.	Lomglibicator	water_heater	fuel oil						18.9	182	6977
qshinko@streethex.com	3	Winmunilan	Surpickollin	air_handler		air_conditioner	920	1.4					6835
qweirather@zoomit.com	1	Partinax Direct Company	Lomtanin	air_handler		air_conditioner	560	5.2					5338
qweirather@zoomit.com	2	Thrupebonor	Dopsipicator	air_handler	gas	air_conditioner,heater	860	4.2					12321
qweirather@zoomit.com	3	Winglibplazz International Corp.	Cipzapegazz	air_handler	electric	heater	1860						4614
racuff@rantouch.com	1	Parnipimax WorldWide	Adrobanex	water_heater	electric						52.8		11969
racuff@rantouch.com	2	Endbanepistor		air_handler		air_conditioner	420	4.8					13201
racuff@rantouch.com	3	Unjubar International Group	Qwisapar	air_handler		air_conditioner	460	2.5					10670
racuff@rantouch.com	4	Truhupar Direct		water_heater	gas						12.2	103	9547
radkin@condax.com	1	Grosipover Direct	Endmunar	air_handler		air_conditioner	390	3.6					3087
radkin@condax.com	2	Upjubistor  Group	Adcadackantor	air_handler	electric	heater,heatpump	350		10.1	38.1			4930
radkin@condax.com	3	Uppebor  Company	Recadover	air_handler	gas	air_conditioner,heater	1860	1.2					4144
radkin@condax.com	4	Barpickover International	Tipsapanistor	air_handler	gas	heater	1190						3738
radkin@condax.com	5	Suprobepan  Inc	Klinipilicator	air_handler		air_conditioner	1020	1.3					2684
radkin@condax.com	6	Tupdudower	Varmunanicator	air_handler		heatpump	1140		26.0	58.2			3468
radkin@statholdings.com	1	Inglibor International	Kliweregentor	water_heater	fuel oil						11.1	97	7857
radkin@statholdings.com	2	Unwerinan Direct	Trufropefower	air_handler		air_conditioner	1240	1.7					5851
radkin@statholdings.com	3	Rappebedgower WorldWide	Adtinedistor	air_handler	electric	heater	620						6360
rankeny@doncon.com	1	Reerommin Holdings	Haphupexistor	air_handler	electric	heater,heatpump	770		26.8	44.9			7735
rankeny@doncon.com	2	Vartanazz International	Tupbanewentor	air_handler		heatpump	410		22.7	41.8			7103
rankeny@doncon.com	3	Cipcadollan International	Trurobicator	air_handler		air_conditioner	1450	1.6					7061
rauber@faxquote.com	1	Monpebover WorldWide	Dopsipackax	air_handler	electric	air_conditioner,heater	510	1.7					8220
rauber@faxquote.com	2	Endbanilentor Direct		air_handler	electric	heater	1380						6522
rauber@faxquote.com	3	Unglibicator  Corp.	Monnipistor	air_handler		air_conditioner	2030	2.0					6064
rauber@konex.com	1	Winmunepar	Truhupegentor	air_handler		air_conditioner	350	2.1					6921
rauber@konex.com	2	Emsipimax Holdings	Klicadentor	air_handler		heatpump	1360		21.7	48.7			9065
rauber@konex.com	3	Qwiglibplicator WorldWide Corp.	Klikilamax	air_handler		heatpump	860		32.6	39.7			9301
rbachman@groovestreet.com	1	Rewerpackin Holdings Corp.	Untanedgex	air_handler	gas	heater,heatpump	1720		23.9	40.7			3068
rbachman@groovestreet.com	2	Rapweregicator International	Rapcadefin	air_handler		heatpump	440		28.3	39.0			1533
rbachman@groovestreet.com	3	Rapglibonazz	Emvenefower	water_heater	heat pump						80.1	108	1548
rbachman@streethex.com	1	Frodudollazz  Corp.	Redudilentor	air_handler		heatpump	1800		26.0	31.2			8977
rbachman@streethex.com	2	Varfropazz Direct Group	Zeekilantor	air_handler		air_conditioner	1840	2.0					10339
rbachman@streethex.com	3	Hapweristor Holdings Corp.	Unpickackicator	air_handler		air_conditioner	1350	2.3					8245
rbaltimore@dambase.com	1	Hapquestover Direct	Hapdimistor	water_heater	gas						59.9		4406
rbaltimore@dambase.com	2	Raperin Holdings Company	Updudanax	air_handler		air_conditioner	500	1.6					5335
rbaltimore@dambase.com	3	Lomdimefentor Direct	Lomdudan	water_heater	electric						22.8	182	5758
rbaltimore@ganjaflex.com	1	Varrobegower  Company	Zeepebegower	air_handler	electric	heater	440						7571
rbaltimore@ganjaflex.com	2	Klifropover International	Intinistor	water_heater	electric						106.0	92	9617
rbaltimore@ganjaflex.com	3	Growerpicator Holdings	Winbanplor	air_handler		air_conditioner	1990	3.4					10940
rbaltimore@ganjaflex.com	4	Dopdimaquor Holdings Company	Qwijubazz	air_handler		air_conditioner,heatpump	420	7.7	24.4	46.3			10305
rbaltimore@treequote.com	1	Parquestilicator WorldWide Corp.	Surbanilicator	air_handler	electric	air_conditioner,heater	620	10.2					13073
rbatman@rangreen.com	1	Ciptinicator Holdings	Unwerpentor	water_heater	fuel oil						57.6	114	9386
rbennick@warephase.com	1	Varpickex	Parbanentor	air_handler		heatpump	1640		15.1	32.3			6111
rbennick@warephase.com	2	Inmunplantor		water_heater	heat pump						46.7	169	6761
rbennick@warephase.com	3	Truzapar Holdings Corp.	Qwihupommor	air_handler		air_conditioner	670	2.1					6562
rberganza@codehow.com	1	Klinipar International Company	Lomtanazz	water_heater	gas						16.6	108	12911
rbergesen@warephase.com	1	Barpickommantor Direct		air_handler	electric	heater	1610						12513
rberlanga@doncon.com	1	Truzapazz Direct	Endnipopentor	air_handler		heatpump	1360		26.7	55.8			6887
rberlanga@doncon.com	2	Hapkilantor		water_heater	fuel oil						72.0	115	6096
rberlanga@doncon.com	3	Supsapedicator Holdings	Froglibplantor	air_handler		air_conditioner,heatpump	320	10.8	19.4	40.0			11526
rberray@sonron.com	1	Inkilex	Winnipewistor	air_handler	gas	air_conditioner,heater	1690	0.6					1920
rbiddy@betatech.com	1	Tipbanin International		air_handler		air_conditioner	810	3.0					8109
rbiddy@betatech.com	2	Unbanollentor WorldWide Group	Winweredgin	air_handler		heatpump	1260		19.2	54.0			8328
rbiddy@betatech.com	3	Lomrobopower WorldWide	Uprobupentor	water_heater	fuel oil						38.8		7435
rbirkner@golddex.com	1	Varpickex	Endsipazz	air_handler	electric	heater	820						7146
rbirkner@golddex.com	2	Raptinefazz	Barfropilor	air_handler	electric	heater	1260						6617
rbirkner@golddex.com	3	Adpickegentor Holdings	Uptumefin	air_handler	electric	heater	780						6423
rbirkner@golddex.com	4	Cippebistor International	Monglibepar	water_heater	gas						35.7	115	6287
rbitsuie@sonron.com	1	Thrumunollover WorldWide	Zeeerackistor	air_handler	gas	heater,air_conditioner	1620	2.5					10269
rbitsuie@sonron.com	2	Rappebor International Group	Barglibedgover	air_handler	gas	heater	370						5653
rbitsuie@sonron.com	3	Barpickamentor	Inericator	water_heater	fuel oil						53.1	115	5025
rbitsuie@sonron.com	4	Lomquestadan International	Dopcadistor	air_handler		heatpump	590		20.6	49.9			5728
rbitsuie@sonron.com	5	Surericator Holdings	Adtumimex	water_heater	fuel oil						41.3	180	4730
rbitsuie@sonron.com	6	Klifropedin International	Monfropepicator	air_handler		air_conditioner	2040	1.3					6156
rbitsuie@year-job.com	1	Qwicadistor Direct	Doptinupor	air_handler		heatpump	750		18.3	48.1			2911
rblackwood@codehow.com	1	Rewerpan WorldWide Company		water_heater	gas						17.1	111	4084
rblackwood@codehow.com	2	Intanaquistor Direct Inc	Rewerpedgan	air_handler		heatpump	2060		20.5	58.9			5343
rblackwood@codehow.com	3	Doptanonantor WorldWide	Tiptinantor	air_handler	gas	heater	930						5890
rblackwood@codehow.com	4	Bartinex Direct	Tipvenplan	water_heater	gas						44.6	99	5055
rblackwood@codehow.com	5	Lombanedgan	Lompebax	air_handler		air_conditioner	630	1.4					3883
rblackwood@codehow.com	6	Cipvenistor  Group	Doppickicator	air_handler	gas	heater	860						5100
rblackwood@domzoom.com	1	Monglibantor WorldWide Group	Monpickicantor	air_handler	gas	heater	1790						5514
rblackwood@domzoom.com	2	Cipnipollistor		air_handler		heatpump	1230		21.5	43.3			4981
rblackwood@domzoom.com	3	Parnipimax WorldWide	Adpickimex	air_handler		air_conditioner	1240	1.2					4141
rblackwood@domzoom.com	4	Monsipan Holdings Inc	Doptumexazz	air_handler		heatpump	1050		23.1	44.2			5435
rblackwood@domzoom.com	5	Unpickewex	Emjubanazz	air_handler		heatpump	1550		23.8	48.3			4573
rblackwood@domzoom.com	6	Winquestonin Direct Group		air_handler		air_conditioner	1610	1.3					4190
rblunk@zumgoity.com	1	Mondudower WorldWide	Tippickaquistor	air_handler		heatpump	360		18.7	62.0			6071
rblunk@zumgoity.com	2	Rerobupex  Corp.	Tipdimin	air_handler		heatpump	1160		18.5	43.7			6186
rblunk@zumgoity.com	3	Parquestor  Corp.	Winzapador	air_handler		air_conditioner	2000	3.9					4920
rbolognia@plussunin.com	1	Supdudex International Inc	Fronipinover	air_handler		air_conditioner	2040	3.9					14970
rbookamer@labdrill.com	1	Wintumower		air_handler	electric	air_conditioner,heater	1400	1.1					4371
rbookamer@labdrill.com	2	Uprobantor	Grosapamex	air_handler	electric	air_conditioner,heater,heatpump	570	1.3	19.1	64.6			6082
rbookamer@labdrill.com	3	Lomwerpower	Haprobommicator	air_handler		air_conditioner	1470	0.7					3015
rbookamer@plusstrip.com	1	Montanar Holdings Company	Suppickimover	water_heater	electric						54.9	275	7284
rbookamer@plusstrip.com	2	Tupwerpin WorldWide	Inquestepor	air_handler	gas	heatpump,heater	960		21.9	58.4			12336
rbookamer@plusstrip.com	3	Suphupegover WorldWide	Unwerpor	air_handler	electric	heater	1100						5608
rbookamer@plusstrip.com	4	Parhupar	Tipsipommower	air_handler		air_conditioner	1220	3.8					7896
rbookamer@zencorporation.com	1	Varwerpanover	Supdimedex	air_handler	electric	air_conditioner,heater	670	3.2					13529
rboord@plexzap.com	1	Hapsipaquentor Direct	Kliwerpentor	air_handler		heatpump	1070		20.5	37.5			11262
rbourbon@ontomedia.com	1	Cipwerpower WorldWide Company	Dopwerpantor	air_handler		air_conditioner	1350	0.6					1770
rbrachle@hottechi.com	1	Varsapower WorldWide	Barsipax	air_handler	gas	heater	1940						4645
rbrachle@hottechi.com	2	Winrobonover International		air_handler	electric	heater,air_conditioner	590	3.6					6786
rbrachle@hottechi.com	3	Supcadantor  Group	Varsipower	air_handler		air_conditioner	990	1.1					4117
rbreland@condax.com	1	Barpebistor WorldWide	Frodimonin	water_heater	heat pump						44.4	121	9826
rbreland@xx-zobam.com	1	Parquestor  Corp.	Barcadplar	air_handler		heatpump	2050		21.4	44.7			7105
rbreland@xx-zobam.com	2	Bareredgantor Holdings Group		water_heater	electric						13.5	223	6862
rbreland@xx-zobam.com	3	Unnipplentor International	Haptinin	air_handler	electric	heater	1510						7534
rbreland@xx-zobam.com	4	Frofropopicator Direct	Wintinedor	air_handler		heatpump	1040		17.7	59.5			7026
rbreland@zumgoity.com	1	Thrutanower	Cipmunazz	air_handler	gas	heater	2040						5091
rbreland@zumgoity.com	2	Upwerpanex Direct Inc	Thrunipewan	water_heater	gas						44.1	116	5436
rbreland@zumgoity.com	3	Qwidimower International	Adglibommower	air_handler	electric	heater	2060						7018
rbrucato@streethex.com	1	Thrududover Direct Company	Supkiledgover	water_heater	gas						12.6	140	2263
rbrucato@streethex.com	2	Barnipistor	Hapbanaquar	water_heater	electric						43.9		1772
rbrucato@streethex.com	3	Barnipentor	Zeeerentor	air_handler		air_conditioner	800	2.9					2387
rbrucato@streethex.com	4	Truzapazz Direct	Frosapimazz	air_handler		heatpump	550		23.2	60.2			2530
rbrucato@streethex.com	5	Parfropplower WorldWide Group	Tupfropax	air_handler		air_conditioner	1580	1.4					2189
rbrucato@streethex.com	6	Monpickex  Group	Barfropex	air_handler		air_conditioner	1540	0.5					2276
rbubash@stanredtax.com	1	Froroban	Barquestinin	air_handler		heatpump	750		29.9	42.7			10005
rbutt@gogozoom.com	1	Tuptumex	Haptanicantor	air_handler	gas	heater	740						7318
rbutt@gogozoom.com	2	Tupkilor International Inc	Trupebistor	air_handler		air_conditioner,heatpump	1910	2.7	25.6	32.6			7248
rbutt@gogozoom.com	3	Parjuban WorldWide Corp.	Repebazz	air_handler	gas	heater	960						5060
rcaiafa@domzoom.com	1	Qwibanonin Direct	Monerar	air_handler		air_conditioner	1860	0.6					2298
rcaiafa@domzoom.com	2	Monpickedgazz International	Tiperamor	air_handler	electric	heater,heatpump	320		25.9	40.6			4734
rcaiafa@domzoom.com	3	Retumicower	Emdimommar	water_heater	electric						34.7	140	1786
rcaiafa@domzoom.com	4	Emwerpicator  Inc	Endrobistor	air_handler		air_conditioner	1980	1.3					2132
rcaldarera@year-job.com	1	Klisipadower  Corp.	Unwerpentor	air_handler	electric	heater	730						8865
rcaldarera@year-job.com	2	Doptumistor WorldWide Company		air_handler		heatpump	850		20.6	40.2			7205
rcaldarera@year-job.com	3	Monpebover WorldWide	Truzapexower	air_handler	gas	heater,air_conditioner	1510	4.0					15618
rcaldarera@year-job.com	4	Grotanex International Inc	Doperommazz	air_handler		heatpump	730		20.3	35.1			8441
rcaldarera@year-job.com	5	Inglibentor WorldWide	Zeepebommin	water_heater	electric						42.1	116	6486
rcaldarera@year-job.com	6	Barjubentor  Corp.	Winjubicower	air_handler		air_conditioner	470	1.6					7813
rcallaro@donware.com	1	Rapsipupor International Company	Barpebax	air_handler		heatpump	810		22.9	31.4			6109
rcallaro@donware.com	2	Adpickar International		water_heater	electric						96.7	238	6083
rcallaro@donware.com	3	Klisapeficator International Company	Enderopor	air_handler		heatpump	1380		24.5	57.1			4624
rcallaro@donware.com	4	Klifropedin International	Inbanegax	water_heater	electric						72.1	160	8394
rcallaro@donware.com	5	Thrududover Direct Company	Surnipicex	air_handler		heatpump	2050		22.6	38.8			5469
rcallaro@donware.com	6	Vartanover		air_handler		heatpump	1680		21.5	55.8			8034
rcallaro@labdrill.com	1	Thrutinepin Holdings Company		water_heater	fuel oil						28.1	118	9384
rcallaro@labdrill.com	2	Emdudistor	Frocadadazz	air_handler		air_conditioner	640	8.5					6308
rcallaro@labdrill.com	3	Supdimommor Direct Corp.	Thrujubimax	air_handler		heatpump	1340		25.6	42.2			7052
rcallaro@labdrill.com	4	Raperewex Holdings	Grosapplin	air_handler		heatpump	1650		21.2	40.9			5653
rcentini@cancity.com	1	Rapdimonazz Direct Inc	Adwerex	air_handler		heatpump	1140		20.8	42.1			14432
rcetta@hottechi.com	1	Upjubazz Direct Company	Qwiquestewin	air_handler	gas	heater,heatpump	930		17.3	47.6			12205
rcetta@hottechi.com	2	Rappickover WorldWide Company	Raperaquistor	air_handler		air_conditioner,heatpump	350	17.2	20.2	25.7			13414
rcetta@hottechi.com	3	Superistor  Corp.	Adkilollin	water_heater	electric						10.4	104	8384
rcetta@hottechi.com	4	Qwiglibplicator WorldWide Corp.	Adrobanex	air_handler		heatpump	1230		17.5	42.8			7051
rchaffins@condax.com	1	Lomdudicator International	Winquestonover	air_handler	electric	heater	2090						8097
rchaffins@condax.com	2	Trusapicator	Adkiladantor	air_handler		heatpump	1530		24.9	21.5			7935
rchaffins@condax.com	3	Barnipor Holdings Inc	Repebupor	water_heater	gas						35.3	254	9039
rchavous@domzoom.com	1	Varnipantor Holdings	Grorobeficator	air_handler	gas	heater	1330						5879
rchavous@domzoom.com	2	Thrutinegin Direct		water_heater	electric						35.9	200	6667
rchavous@domzoom.com	3	Intinicistor WorldWide	Barcadopower	air_handler		heatpump	2010		22.3	28.3			8868
rchickering@rantouch.com	1	Inwerpover	Klitumonan	air_handler	electric	heater	330						14217
rchui@xx-holding.com	1	Varwerpanover	Qwitinor	air_handler		heatpump	2010		19.9	66.7			1455
rchui@xx-holding.com	2	Thrutinamicator  Group	Wintanepover	water_heater	gas						11.7	168	1620
rchui@xx-holding.com	3	Barwerackazz WorldWide Group		air_handler		air_conditioner,heatpump	1900	0.8	15.1	38.6			1791
